房间数,租赁,区域,房名,链接,面积,楼层,朝向,车位,洗衣机,空调,电视,冰箱,热水器,床,暖气,宽带,天然气,租金 (元/月),经度(E),纬度(W),平均租金,最近地铁站,最近公交站,500m内医院数量,500m内教育设施数量,500m内购物中心数
2,1,2,学府首座,https://xa.lianjia.com/zufang/XA1644697948480602112.html,99,2,6,0,0,0,0,0,0,0,0,0,1,3500,108.996695,34.249715,35.35,"600['雁翔路北口', '雁翔路北口']",300['沙坡村'],8,19,0
2,1,2,超英长乐家园,https://xa.lianjia.com/zufang/XA1644704499547242496.html,98,1,0,0,0,1,1,1,1,1,1,1,1,2700,108.990558,34.269326,27.55,"800['康复路', '康复路']","500['兴庆路伞塔路口', '兴庆路互助路口', '新乐路长乐坊路口', '兴庆公园北门']",1,17,0
3,1,9,中南春溪集,https://xa.lianjia.com/zufang/XA1644898312035237888.html,127,1,0,0,0,0,0,0,0,0,0,0,1,2100,108.998078,34.471573,16.54,4200['绳刘村'],"200['渭华路南口', '渭华路西口']",1,0,0
2,1,2,钟楼小区,https://xa.lianjia.com/zufang/XA1644910773916401664.html,45.8,3,0,0,0,1,0,1,1,0,0,1,1,1500,108.950837,34.264042,32.75,489['钟楼'],145['钟楼饭店'],17,5,8
1,1,2,兰蒂斯城1期,https://xa.lianjia.com/zufang/XA1644918503280476160.html,40,3,1,0,0,1,1,1,1,1,1,1,1,2000,108.995852,34.250943,50,"800['延兴门', '交通大学·兴庆宫', '雁翔路北口', '雁翔路北口']",200['沙坡村'],4,22,0
2,1,2,兰蒂斯城3期,https://xa.lianjia.com/zufang/XA1644921913157353472.html,89.41,3,0,0,0,1,0,0,0,0,0,0,1,3000,108.998026,34.252037,33.55,600['延兴门'],400['沙坡村'],4,18,0
1,1,2,兰蒂斯城1期,https://xa.lianjia.com/zufang/XA1644927521063436288.html,55,3,1,0,0,0,0,0,0,0,0,0,0,2000,108.995852,34.250943,36.36,"800['延兴门', '交通大学·兴庆宫', '雁翔路北口', '雁翔路北口']",200['沙坡村'],4,22,0
2,1,2,绿地乐和城,https://xa.lianjia.com/zufang/XA1644931301444157440.html,83.88,3,4,0,0,1,1,1,1,1,1,0,1,2500,108.974294,34.238132,29.8,500['西安科技大学'],200['铁一局医院'],9,7,0
3,1,2,祥苑小区,https://xa.lianjia.com/zufang/XA1644944726715006976.html,147.58,3,0,0,0,0,0,1,1,1,0,0,1,1880,108.994219,34.267395,12.74,800['长乐公园'],100['兴庆路互助路口'],3,15,0
2,1,2,幸福村小区,https://xa.lianjia.com/zufang/XA1644946466579415040.html,65,2,5,0,0,1,1,1,1,1,1,1,1,1400,108.946974,34.263047,21.54,319['广济街'],158['五味什字'],16,12,3
1,1,3,大兴九臻,https://xa.lianjia.com/zufang/XA1644955121668325376.html,50,1,7,0,0,0,0,1,1,0,0,0,1,1700,108.908302,34.2906,34,173['小白杨'],57['小白杨'],0,1,1
1,1,2,和平银座,https://xa.lianjia.com/zufang/XA1644976625319673856.html,60.92,3,5,0,0,1,1,1,1,1,1,1,1,2300,108.969101,34.264589,37.75,"200['大差市', '大差市']",100['大差市'],19,25,3
1,1,3,西化北区,https://xa.lianjia.com/zufang/XA1644989421839187968.html,22,1,5,0,0,1,1,1,1,1,1,1,1,1000,108.880609,34.259005,45.45,208['汉城南路'],163['北窑头'],1,5,0
2,1,3,市政养护管理公司,https://xa.lianjia.com/zufang/XA1644992099734519808.html,85,3,0,0,0,0,0,0,0,0,0,0,0,1700,108.950426,34.271017,20,456['钟楼'],388['西华门'],7,16,1
3,1,3,豐慶苑,https://xa.lianjia.com/zufang/XA1644996610578448384.html,143,1,9,0,0,1,1,1,1,1,1,1,1,4600,108.912355,34.255675,32.17,455['大唐西市'],407['大唐西市'],4,0,2
3,1,3,省直机关丰园小区,https://xa.lianjia.com/zufang/XA1644998852199055360.html,99.67,2,4,0,0,0,1,1,0,0,1,0,1,2700,108.906661,34.257334,27.09,599['丰庆公园'],89['桃园路锦园小区'],4,1,0
3,1,3,春晓华苑,https://xa.lianjia.com/zufang/XA1645001667222962176.html,100,3,0,0,0,1,1,1,1,1,1,1,1,1000,108.865432,34.269704,10,nan,189['团结西路礼制巷口'],0,2,0
2,1,2,学府首座,https://xa.lianjia.com/zufang/XA1645004569492586496.html,73,2,1,0,0,1,0,1,0,0,0,0,1,2800,108.996695,34.249715,38.36,"600['雁翔路北口', '雁翔路北口']",300['沙坡村'],8,19,0
2,1,3,汉城壹号,https://xa.lianjia.com/zufang/XA1645013716418166784.html,90,1,3,0,0,0,0,1,0,0,0,0,1,2300,108.877505,34.277704,25.56,292['汉城路'],127['城西客运站'],2,5,0
1,1,3,陕西省军区第十一干休所,https://xa.lianjia.com/zufang/XA1645013991199604736.html,45,1,3,2,0,0,0,0,1,1,0,1,1,1000,108.950426,34.271017,22.22,456['钟楼'],388['西华门'],7,16,1
1,1,2,东方星苑,https://xa.lianjia.com/zufang/XA1645014201351012352.html,58,3,7,2,0,0,0,0,0,0,0,0,1,1800,108.981506,34.266542,31.03,200['长乐门'],200['东门外'],5,16,1
1,1,2,兰蒂斯城1期,https://xa.lianjia.com/zufang/XA1645020199008600064.html,55,3,1,0,0,0,0,0,0,0,0,0,0,2000,108.995852,34.250943,36.36,"800['延兴门', '交通大学·兴庆宫', '雁翔路北口', '雁翔路北口']",200['沙坡村'],4,22,0
3,1,9,嘉园蓝湖九郡,https://xa.lianjia.com/zufang/XA1645036446790189056.html,103,3,5,0,0,1,1,1,1,1,1,1,1,800,109.020448,34.50748,7.77,"2300['泾环北路', '桑家村']",300['蓝湖九郡'],0,1,0
2,1,2,大学东路33号院,https://xa.lianjia.com/zufang/XA1645037199466430464.html,40.13,3,0,0,0,1,0,1,1,0,0,1,1,1100,108.942306,34.255035,27.41,901['省人民医院·黄雁村'],131['红缨路'],4,21,0
2,1,3,高阳里小区,https://xa.lianjia.com/zufang/XA1645038360764350464.html,70,1,0,0,0,1,1,1,1,1,1,1,1,1500,108.947404,34.281365,21.43,811['北大街'],245['药王洞'],2,8,0
2,1,3,林业厅住宅区,https://xa.lianjia.com/zufang/XA1645040810221109248.html,71,3,9,0,0,1,0,1,1,1,0,1,1,1500,108.922147,34.265401,21.13,597['安定门'],141['南小巷(西安市第五医院)'],11,9,1
1,1,3,紫云溪,https://xa.lianjia.com/zufang/XA1645065848089477120.html,47.82,2,7,0,0,0,1,1,0,0,0,0,0,1500,108.902346,34.297084,31.37,832['小白杨'],280['李下壕村'],2,0,0
1,1,2,长安大街3号,https://xa.lianjia.com/zufang/XA1645072285729554432.html,50,2,5,0,0,1,1,1,1,1,1,1,1,2300,108.95558,34.238625,46,300['体育场'],"300['省体育场', '南二环长安立交东']",3,5,0
2,1,2,太白星座,https://xa.lianjia.com/zufang/XA1645079066102988800.html,100,2,3,0,0,1,0,1,1,1,0,0,0,3200,108.93049,34.250806,32,424['边家村'],269['西北大学'],8,11,0
3,1,3,君悦华府,https://xa.lianjia.com/zufang/XA1645086149590384640.html,103,3,0,0,0,1,1,1,1,1,1,1,1,1800,108.906586,34.297103,17.48,606['小白杨'],188['梨园路和生国际'],3,2,0
2,1,2,新西里社区,https://xa.lianjia.com/zufang/XA1645107767796563968.html,50,1,5,0,0,1,1,1,1,1,1,1,1,2300,108.952493,34.250786,46,370['南稍门'],365['南稍门'],7,18,5
2,1,3,万国远鉴名筑,https://xa.lianjia.com/zufang/XA1645110778019184640.html,93,3,0,0,0,1,1,1,1,1,1,1,1,2500,108.863364,34.289269,26.88,436['皂河'],107['崇智路南口'],2,2,1
2,1,3,宏府鹍翔九天,https://xa.lianjia.com/zufang/XA1645252104291352576.html,87,2,4,0,0,0,0,0,0,1,0,1,1,2500,108.875349,34.26209,28.74,512['汉城南路'],330['汉城路丰镐路口'],1,4,0
1,1,2,简爱十六楼,https://xa.lianjia.com/zufang/XA1645259579631599616.html,42,2,3,0,0,1,1,1,1,1,1,1,1,1500,108.998588,34.254251,35.71,500['咸宁路'],"400['咸宁路交大街口', '咸宁路交大街口', '咸宁路交大街口', '咸宁路兴庆路口']",4,17,1
3,1,3,安定坊小区,https://xa.lianjia.com/zufang/XA1645260751759212544.html,128,2,4,0,0,0,0,1,0,0,0,0,1,3000,108.921031,34.263762,23.44,716['安定门'],287['南小巷(西安市第五医院)'],8,6,1
1,1,3,金辉C园,https://xa.lianjia.com/zufang/XA1645279017051357184.html,35,2,1,0,0,0,0,1,0,0,0,1,1,1600,108.919827,34.293562,45.71,345['大白杨'],204['大白杨'],4,1,0
2,1,3,恒天国际城,https://xa.lianjia.com/zufang/XA1645279029852372992.html,65,2,3,0,0,0,0,0,0,0,0,0,1,2500,108.924853,34.274269,38.46,254['玉祥门'],160['潘家村'],2,7,0
2,1,3,博雅苑小区,https://xa.lianjia.com/zufang/XA1645280460814680064.html,86.09,2,0,0,0,0,0,0,0,0,0,0,1,1650,108.918642,34.292876,19.17,313['大白杨'],159['大兴东路劳动北路口(大兴医院)'],3,1,0
1,1,3,上城小区,https://xa.lianjia.com/zufang/XA1645285237120303104.html,47,2,5,0,0,1,1,1,1,1,1,1,1,2300,108.919707,34.262933,48.94,640['大唐西市'],278['西稍门'],8,8,1
2,1,3,红埠街,https://xa.lianjia.com/zufang/XA1645292267952406528.html,50,3,0,0,0,1,1,1,1,0,0,1,1,1200,108.947127,34.273107,24,685['北大街'],322['莲湖公园'],3,11,0
2,1,2,水文巷附2号,https://xa.lianjia.com/zufang/XA1645297260499566592.html,67,1,5,2,0,1,0,1,1,0,0,0,1,1600,108.935455,34.243673,23.88,550['省人民医院·黄雁村'],467['黄雁村'],16,35,0
2,1,2,学府首座南沙社区,https://xa.lianjia.com/zufang/XA1645298219145494528.html,68,3,7,0,0,1,1,1,1,1,1,1,1,2100,108.99944,34.250486,30.88,400['延兴门'],"400['信号厂', '新安医院']",6,14,0
3,1,2,长安大街3号,https://xa.lianjia.com/zufang/XA1645315014879346688.html,120,2,9,0,0,0,1,1,1,0,1,0,1,4200,108.95558,34.238625,35,300['体育场'],"300['省体育场', '南二环长安立交东']",3,5,0
1,1,3,宏府嘉会,https://xa.lianjia.com/zufang/XA1645324154846576640.html,59,3,7,0,0,1,1,1,1,1,1,1,1,2500,108.952801,34.267894,42.37,69['钟楼'],50['钟楼北'],7,10,6
1,1,1,新城ID,https://xa.lianjia.com/zufang/XA1645347783105839104.html,60,1,3,0,0,1,1,1,1,1,1,1,1,2000,109.005493,34.279526,33.33,545['通化门'],332['万年路中段'],1,11,2
1,1,2,佳业广场,https://xa.lianjia.com/zufang/XA1645348816569761792.html,54,2,5,0,0,1,1,1,1,0,1,0,1,2200,108.930342,34.244623,40.74,268['边家村'],125['边家村'],7,16,1
3,1,2,西安电信互助路小区,https://xa.lianjia.com/zufang/XA1645351446155100160.html,134,3,5,0,0,1,1,1,1,1,1,1,1,3000,109.000777,34.26493,22.39,300['长乐公园'],100['东二环互助路口'],3,22,2
2,1,7,爱蓝堡,https://xa.lianjia.com/zufang/XA1645354614784000000.html,91,2,5,0,0,1,0,1,1,1,0,0,0,2100,108.919296,34.16498,23.08,838['邮电学院'],223['西长安街府东二路口'],1,1,3
2,1,3,阳光小区1号东区,https://xa.lianjia.com/zufang/XA1645357150953799680.html,55,2,9,0,0,0,0,0,0,0,0,1,1,1500,108.909617,34.290565,27.27,171['小白杨'],76['小白杨'],0,1,1
1,1,2,东新城市花园,https://xa.lianjia.com/zufang/XA1645358813785620480.html,20,0,5,0,0,1,1,1,1,1,1,1,1,450,109.012142,34.250096,22.5,"700['链家(延兴门地铁站店)', '锦江之星品尚(原东二环建工路店)']",100['建工路公园南路口'],4,7,2
1,1,2,长安壹栋,https://xa.lianjia.com/zufang/XA1645361897161097216.html,45,2,5,0,0,1,1,1,1,1,1,1,1,2100,108.955157,34.241415,46.67,400['体育场'],300['草场坡'],3,5,0
2,1,7,曲江澜山,https://xa.lianjia.com/zufang/XA1645368672006438912.html,88,3,8,0,0,1,1,1,1,1,1,1,1,2400,108.969807,34.181116,27.27,1200['航天大道'],"100['北里王东村', '北里王东村']",0,2,0
2,1,2,优座华城,https://xa.lianjia.com/zufang/XA1645369661207871488.html,70,2,5,0,0,0,0,0,0,0,0,0,0,2600,108.932306,34.243003,37.14,495['边家村'],269['南二环太白立交北'],7,19,1
2,1,7,富力城南区,https://xa.lianjia.com/zufang/XA1645369714710413312.html,110,3,0,0,0,1,0,1,1,1,0,0,0,3200,108.983821,34.172035,29.09,500['飞天路'],300['神舟四路航拓路口'],1,3,0
1,1,2,嘉美大厦,https://xa.lianjia.com/zufang/XA1645372139324309504.html,60,3,5,0,0,1,1,1,1,1,0,1,1,1900,108.942105,34.246913,31.67,233['省人民医院·黄雁村'],333['黄雁村'],10,36,1
2,1,2,学府首座,https://xa.lianjia.com/zufang/XA1645417321637871616.html,89,3,6,0,0,1,0,1,1,1,0,0,1,3200,108.996695,34.249715,35.96,"600['雁翔路北口', '雁翔路北口']",300['沙坡村'],8,19,0
4,1,2,教会小区,https://xa.lianjia.com/zufang/XA1645418749534142464.html,120,3,9,0,0,1,0,1,0,0,0,0,1,1500,108.98917,34.267874,12.5,800['长乐门'],300['兴庆公园北门'],5,13,0
3,1,7,蓝光公园华府三期,https://xa.lianjia.com/zufang/XA1645429272287903744.html,124,2,0,0,0,1,0,1,1,0,0,0,1,2500,108.91358,34.16329,20.16,288['邮电学院'],141['长安区政府'],0,5,0
3,1,7,恒大养生谷,https://xa.lianjia.com/zufang/XA1645461385829679104.html,127.13,1,0,0,0,1,1,1,1,0,1,1,1,2400,108.911087,34.132146,18.88,nan,34['常裕街神禾二路口'],0,1,0
2,1,2,大话南门,https://xa.lianjia.com/zufang/XA1645609085858480128.html,101,3,4,0,0,0,0,0,0,1,0,0,1,3500,108.954973,34.246207,34.65,"300['南稍门', '南稍门']",300['南稍门'],7,14,2
3,1,7,大华锦绣前城,https://xa.lianjia.com/zufang/XA1645619525099454464.html,99,2,0,0,0,1,1,1,1,1,1,1,1,2900,108.981874,34.1544,29.29,"800['东长安街', '东长安街']",200['神舟四路航创路口'],0,0,0
2,1,2,景寓学府西区,https://xa.lianjia.com/zufang/XA1645621515544166400.html,85,2,4,0,0,1,1,1,1,1,1,1,1,2300,108.946974,34.263047,27.06,319['广济街'],158['五味什字'],16,12,3
2,1,2,恒佳格调,https://xa.lianjia.com/zufang/XA1645622081326415872.html,80,2,4,0,0,0,0,1,0,0,0,0,1,2500,108.955467,34.2452,31.25,"400['南稍门', '南稍门']","300['西安宾馆', '西安宾馆', '西安宾馆']",6,9,1
1,1,2,摩登主场,https://xa.lianjia.com/zufang/XA1645623245690372096.html,47,2,3,0,0,1,1,1,1,1,1,1,1,2100,108.955377,34.244081,44.68,400['南稍门'],"300['草场坡', '西安宾馆', '西安宾馆', '西安宾馆']",5,6,0
2,1,1,恒大嘉里公馆,https://xa.lianjia.com/zufang/XA1645626835720994816.html,67.22,2,5,2,0,0,0,0,0,0,0,0,1,2000,109.015791,34.250128,29.75,768['等驾坡'],161['新城科技园'],4,6,3
2,1,7,凤鸣,https://xa.lianjia.com/zufang/XA1645629448126464000.html,93,3,5,0,0,1,0,1,1,1,0,0,0,2400,108.91358,34.16329,25.81,288['邮电学院'],141['长安区政府'],0,5,0
1,1,2,会展大厦,https://xa.lianjia.com/zufang/XA1645630360664408064.html,86,3,3,0,0,1,1,1,1,1,1,1,1,5200,108.954157,34.237793,60.47,127['体育场'],116['省体育场'],1,14,0
1,1,7,山水香堤溪墅,https://xa.lianjia.com/zufang/XA1645630576016752640.html,47.51,3,5,2,0,1,1,1,1,1,1,1,1,2200,108.978826,34.155939,46.31,"600['东长安街', '东长安街']","200['神舟四路启航路口', '神舟四路航创路口']",0,0,0
3,1,7,沣科花园C区,https://xa.lianjia.com/zufang/XA1645631758235860992.html,130,3,0,0,0,1,1,1,1,0,1,0,1,1850,108.785944,34.280407,14.23,949['西安国际足球中心'],48['科源路沣东四路口'],0,2,0
1,1,1,新东尚,https://xa.lianjia.com/zufang/XA1645638011670495232.html,62.03,2,1,0,0,1,1,1,1,1,1,1,1,1650,109.025344,34.265601,26.6,264['韩森路'],119['韩森东路幸福路口'],0,0,1
3,1,2,荣城,https://xa.lianjia.com/zufang/XA1645639130316537856.html,97,3,3,2,0,1,0,1,1,1,0,0,1,3300,108.957725,34.241127,34.02,500['体育场'],300['建设路文艺路口'],2,13,0
1,1,2,搪瓷厂家属院,https://xa.lianjia.com/zufang/XA1645639274583818240.html,50,2,0,0,0,1,1,1,1,1,1,1,1,1000,108.979847,34.271297,20,564['朝阳门'],231['中山门'],1,12,1
2,1,7,沣科花园C区,https://xa.lianjia.com/zufang/XA1645641884061663232.html,65,2,5,0,0,1,1,1,1,1,1,1,1,1500,108.785944,34.280407,23.08,949['西安国际足球中心'],48['科源路沣东四路口'],0,2,0
2,1,1,西安理工大学金花住宅区,https://xa.lianjia.com/zufang/XA1645649456072228864.html,80,3,0,2,0,0,0,1,1,0,0,0,1,1800,109.008204,34.260302,22.5,587['咸宁路'],59['爱学路复聪路口'],3,25,0
2,1,1,钻石星座小区,https://xa.lianjia.com/zufang/XA1645654304951894016.html,75,2,5,0,0,1,1,1,1,1,1,1,1,2400,109.004145,34.277559,32,297['通化门'],164['秦风发车场'],2,9,3
3,1,1,八府庄园小区,https://xa.lianjia.com/zufang/XA1645667149940785152.html,125,1,4,0,0,1,1,1,1,1,1,1,1,3400,108.986799,34.296487,27.2,860['含元殿'],35['含元北路八府庄二坊口'],1,9,0
3,1,1,中天锦庭,https://xa.lianjia.com/zufang/XA1645673882687897600.html,136,3,0,2,0,0,0,0,0,0,0,0,1,3600,108.983096,34.297995,26.47,654['含元殿'],350['含元北路八府庄二坊口'],3,11,0
3,1,1,秦川社区22街坊,https://xa.lianjia.com/zufang/XA1645702177164886016.html,154,1,0,0,0,1,1,1,1,0,0,0,1,2800,109.023577,34.259733,18.18,328['万寿南路'],261['万寿中路'],8,3,0
2,1,2,中贸广场,https://xa.lianjia.com/zufang/XA1645712334980644864.html,57.97,1,3,2,0,1,1,1,1,1,1,0,0,3000,108.952082,34.248943,51.75,166['南稍门'],157['南稍门'],7,16,3
1,1,2,伊顿公馆东区,https://xa.lianjia.com/zufang/XA1645712371546587136.html,47.97,3,3,2,0,0,0,0,0,0,0,0,0,2100,108.928463,34.245644,43.78,205['边家村'],143['边家村'],2,8,0
2,1,7,一品南山,https://xa.lianjia.com/zufang/XA1645713665791361024.html,91,2,3,2,0,0,0,1,0,0,0,1,1,2200,108.940607,34.158586,24.18,671['长安广场'],184['侯家湾村'],1,23,1
3,1,7,雅居乐湖居笔记,https://xa.lianjia.com/zufang/XA1645736245629812736.html,93,2,0,0,0,1,1,1,1,1,1,0,1,2500,108.903239,34.140213,26.88,nan,470['任家寨村'],0,1,0
3,1,7,长运国际,https://xa.lianjia.com/zufang/XA1645740021082226688.html,135,3,0,0,0,1,1,1,1,1,1,1,1,2400,108.955387,34.15479,17.78,764['韦曲南'],280['长安汽车站'],5,8,0
2,1,2,兰蒂斯城3期,https://xa.lianjia.com/zufang/XA1645750541965328384.html,91,2,5,0,0,1,1,1,1,1,1,1,1,2800,108.998026,34.252037,30.77,600['延兴门'],400['沙坡村'],4,18,0
2,1,2,西窑坊小区,https://xa.lianjia.com/zufang/XA1645760724221296640.html,80,3,0,0,0,0,0,0,0,0,0,0,1,1500,108.997319,34.272159,18.75,"600['通化门', '通化门']","300['兴庆路伞塔路口', '西京医院']",6,15,1
2,1,2,兰蒂斯城3期,https://xa.lianjia.com/zufang/XA1645763309154074624.html,92,3,0,0,0,1,1,1,1,0,0,0,1,2900,108.998026,34.252037,31.52,600['延兴门'],400['沙坡村'],4,18,0
3,1,7,兰乔国际城,https://xa.lianjia.com/zufang/XA1645764308027572224.html,89,1,0,0,0,0,0,1,0,0,0,0,1,2400,108.943928,34.153352,26.97,917['韦曲南'],288['长安党校'],1,15,0
2,1,2,西安公馆,https://xa.lianjia.com/zufang/XA1645766390310764544.html,80,2,3,0,0,1,0,1,1,1,0,0,1,3100,108.946415,34.250533,38.75,643['南稍门'],119['西后地'],4,19,0
4,1,7,西北大学南校区教工公寓,https://xa.lianjia.com/zufang/XA1645767893872279552.html,169,2,0,0,0,1,1,1,1,1,1,1,1,4000,108.890654,34.15189,23.67,nan,320['学府大街文苑中路口'],1,3,0
1,1,2,中贸广场,https://xa.lianjia.com/zufang/XA1645772805473566720.html,60,2,7,0,0,1,1,1,0,1,0,0,1,2900,108.952082,34.248943,48.33,166['南稍门'],157['南稍门'],7,16,3
3,1,9,车城温泉花园,https://xa.lianjia.com/zufang/XA1646009246178869248.html,100.51,3,0,0,0,0,0,0,0,0,0,1,1,1400,109.004334,34.47033,13.93,3700['绳刘村'],400['车城花园北门'],1,2,0
3,1,9,白桦林家愿,https://xa.lianjia.com/zufang/XA1646010445259079680.html,114,3,0,0,0,1,1,1,1,1,1,1,1,1800,109.007375,34.482329,15.79,3400['绳刘村'],"300['陕重汽北门', '陕重汽北门', '陕重汽北门']",0,0,0
2,1,2,院门巷省建行家属院,https://xa.lianjia.com/zufang/XA1646017658895728640.html,81.45,3,2,0,0,1,1,1,1,1,1,1,1,1800,108.946868,34.255116,22.1,599['永宁门'],236['朱雀门'],1,8,1
3,1,1,东旭小区,https://xa.lianjia.com/zufang/XA1646020788488241152.html,136,2,9,0,0,1,1,1,1,1,1,1,1,2200,109.035554,34.253378,16.18,422['卫星测控中心'],387['安装四处'],3,12,0
1,1,3,太奥广场公寓,https://xa.lianjia.com/zufang/XA1646030360548474880.html,49,3,3,0,0,1,0,1,0,0,0,0,1,1600,108.902314,34.287489,32.65,422['丰禾路'],50['太奥广场'],0,2,3
2,1,3,红东花园三期,https://xa.lianjia.com/zufang/XA1646044692200030208.html,117,2,9,0,0,0,0,1,0,0,0,1,1,2500,108.944878,34.295046,21.37,882['龙首原'],58['文景路农兴路口'],1,6,0
3,1,9,龙泊湾,https://xa.lianjia.com/zufang/XA1646067708749414400.html,110,3,0,0,0,1,1,1,1,1,1,1,1,1200,109.094292,34.487037,10.91,nan,465['马北村'],0,0,0
4,1,10,澜泊湾,https://xa.lianjia.com/zufang/XA1646075898958446592.html,137.46,2,0,0,0,1,0,1,1,0,0,0,0,2000,109.235575,34.396561,14.55,382['银桥大道'],181['澜泊湾小区'],1,2,0
2,1,2,旺园大厦,https://xa.lianjia.com/zufang/XA1646077897246507008.html,120,3,5,0,0,1,1,1,1,1,1,1,1,2800,108.944158,34.25658,23.33,873['永宁门'],88['朱雀门'],3,12,0
3,1,2,天伦御城龙脉刘家庄小区,https://xa.lianjia.com/zufang/XA1646089476012769280.html,134,3,6,0,0,1,1,1,1,1,1,1,1,3500,108.943164,34.256609,26.12,962['永宁门'],179['朱雀门'],4,16,0
1,1,2,瑞鑫摩天城,https://xa.lianjia.com/zufang/XA1646093410412527616.html,45,2,3,0,0,0,0,1,0,0,0,0,1,1700,108.925762,34.24141,37.78,733['边家村'],87['电子科技大学'],0,12,1
2,1,2,兰蒂斯城2期,https://xa.lianjia.com/zufang/XA1646123335047708672.html,94,1,5,0,0,0,0,0,0,0,0,0,0,2400,109.000678,34.250559,25.53,300['延兴门'],300['信号厂'],4,5,2
2,1,2,新庆馨苑,https://xa.lianjia.com/zufang/XA1646124924814753792.html,83,3,4,0,0,0,0,0,0,1,0,0,1,3000,108.991073,34.270242,36.14,"600['康复路', '康复路']",400['兴庆路伞塔路口'],2,23,2
2,1,2,太和广场,https://xa.lianjia.com/zufang/XA1646129043172491264.html,83,2,5,0,0,1,1,1,1,1,1,1,1,2600,108.958884,34.264641,31.33,259['钟楼'],133['钟楼东'],5,17,5
2,1,2,城市之心,https://xa.lianjia.com/zufang/XA1646142197558411264.html,70,2,0,0,0,1,1,1,1,1,1,1,1,3000,108.960097,34.262772,42.86,500['钟楼'],100['柏树林'],3,19,4
3,1,2,怡兰星空,https://xa.lianjia.com/zufang/XA1646194693790236672.html,89,2,0,0,0,0,0,0,0,0,0,0,1,2800,108.939798,34.236947,31.46,922['吉祥村'],221['南二环含光路口'],5,4,1
2,1,2,伊顿公馆东区,https://xa.lianjia.com/zufang/XA1646354139141111808.html,67,1,4,0,0,0,0,0,0,1,0,0,1,2800,108.928463,34.245644,41.79,205['边家村'],143['边家村'],2,8,0
2,1,2,天伦御城龙脉刘家庄小区,https://xa.lianjia.com/zufang/XA1646360082532794368.html,88,2,3,0,0,1,1,1,1,1,1,1,1,2500,108.943164,34.256609,28.41,962['永宁门'],179['朱雀门'],4,16,0
3,1,2,豪盛大厦,https://xa.lianjia.com/zufang/XA1646368903296712704.html,182.55,1,4,0,0,1,1,1,1,1,1,1,1,5000,108.944962,34.250243,27.39,595['省人民医院·黄雁村'],135['西后地'],4,18,0
